contigName	contigLen	totalAvgDepth	mapped_sorted.bam	mapped_sorted.bam-var
contig_25027	25357	0.109731	0.109731	0.123887
contig_25028	17371	1.34539	1.34539	1.01492
contig_25029	24310	1.67748	1.67748	1.2461
contig_2503	13028	2.6779	2.6779	6.96849
contig_25030	6014	0.991132	0.991132	0.522186
contig_25031	10345	1.81589	1.81589	1.64256
contig_25032	11737	1.08432	1.08432	0.428352
contig_25033	26441	1.24058	1.24058	1.33464
contig_25034	12900	2.40573	2.40573	1.53459
contig_25035	41057	0.873347	0.873347	1.39462
contig_25036	17868	1.47212	1.47212	4.8292
contig_25038	10173	0.89115	0.89115	1.18441
contig_25039	20540	0.892398	0.892398	1.62867
contig_2504	11673	1.92085	1.92085	1.71005
contig_25041	24742	2.19303	2.19303	2.74556
contig_25042	14467	1.37501	1.37501	1.75968
contig_25043	41931	0.819918	0.819918	1.39028
contig_25044	37663	1.76688	1.76688	3.32172
contig_25046	8641	1.17901	1.17901	0.830673
contig_25047	13201	0.767068	0.767068	0.571142
contig_25048	85671	3.78792	3.78792	11.6341
contig_2505	42586	2.16802	2.16802	4.75205
contig_25051	36172	1.38257	1.38257	1.30749
contig_25052	17908	2.01109	2.01109	1.26033
contig_25053	11318	0.668607	0.668607	0.610466
contig_25054	8118	1.36797	1.36797	0.650568
contig_25055	7907	1.50767	1.50767	1.63812
contig_25056	7579	1.11738	1.11738	0.963006
contig_25057	12729	1.13769	1.13769	1.57108
contig_25058	6479	1.66077	1.66077	1.63038
contig_25059	5269	0.908185	0.908185	0.809061
contig_2506	11161	0.119789	0.119789	0.172893
contig_25060	6996	0.470348	0.470348	0.642719
contig_25061	16858	1.75132	1.75132	2.55451
contig_25062	18060	1.69056	1.69056	2.02292
contig_25063	7714	1.63458	1.63458	2.90837
contig_25064	5413	0.781493	0.781493	1.00662
contig_25065	60762	1.59379	1.59379	4.37854
contig_25066	14899	0.511289	0.511289	1.4668
contig_25068	23252	0.636828	0.636828	0.521561
contig_25069	6547	0.900891	0.900891	0.439163
contig_2507	16780	1.52273	1.52273	1.91
contig_25070	6069	1.38131	1.38131	1.51177
contig_25071	11590	0.814598	0.814598	0.693032
contig_25072	12694	1.90003	1.90003	1.38134
contig_25073	11752	1.29021	1.29021	2.63786
contig_25074	10222	1.52671	1.52671	1.77798
contig_25075	5978	1.53706	1.53706	2.23274
contig_25076	37229	0.966909	0.966909	1.03225
contig_25077	9639	2.05069	2.05069	1.42889
contig_25078	41599	1.89693	1.89693	3.63252
contig_25079	8987	2.13217	2.13217	1.89537
contig_2508	6865	3.25257	3.25257	1.27192
contig_25081	6698	1.95693	1.95693	0.794833
contig_25082	31269	1.42312	1.42312	1.48785
contig_25083	20708	1.09388	1.09388	0.843708
contig_25085	11663	1.16946	1.16946	0.973567
contig_25087	19285	2.6127	2.6127	1.59275
contig_25088	26877	1.59547	1.59547	1.74469
contig_25089	22199	2.67305	2.67305	5.59802
contig_2509	15919	1.09284	1.09284	1.8672
contig_25090	9650	0.81	0.81	1.0469
contig_25091	5727	0.324189	0.324189	0.264685
contig_25092	31746	2.05365	2.05365	2.40094
contig_25093	50115	1.87733	1.87733	3.64427
contig_25095	12626	3.33817	3.33817	9.5285
contig_25096	21899	0.715481	0.715481	1.17968
contig_25097	7148	0.522435	0.522435	0.442758
contig_25098	6083	1.00725	1.00725	1.02138
contig_25099	14537	1.39209	1.39209	2.14735
contig_2510	19098	0.860671	0.860671	0.868826
contig_25100	14866	1.29315	1.29315	1.28692
contig_25102	14422	1.27466	1.27466	1.8372
contig_25103	24473	0.156025	0.156025	0.211409
contig_25104	6935	0.725866	0.725866	0.693729
contig_25105	11489	0.588853	0.588853	0.770014
contig_25106	25118	1.31044	1.31044	1.3258
contig_25107	7413	2.53628	2.53628	1.66035
contig_25108	13172	1.52565	1.52565	0.685487
contig_25109	9655	1.14792	1.14792	0.876069
contig_2511	5738	1.41571	1.41571	0.294858
contig_25110	20808	1.70249	1.70249	2.29761
contig_25112	13288	1.49779	1.49779	2.04123
contig_25113	60594	0.63649	0.63649	0.840838
contig_25114	11546	0.003861	0.003861	0.00384678
contig_25115	5779	1.16166	1.16166	1.00624
contig_25116	20914	1.34849	1.34849	1.33709
contig_25117	43881	1.0019	1.0019	2.02217
contig_25118	22620	0.387494	0.387494	0.490258
contig_25119	6209	1.13154	1.13154	0.663597
contig_2512	69213	0.517716	0.517716	0.861484
contig_25120	19417	2.46587	2.46587	2.21207
contig_25121	9816	1.46431	1.46431	1.28198
contig_25122	19886	2.0224	2.0224	1.53582
contig_25123	43940	0.820553	0.820553	1.56367
contig_25124	10059	1.19568	1.19568	1.17007
contig_25125	23915	1.32232	1.32232	1.40443
contig_25127	14732	1.04005	1.04005	0.955096
contig_25128	22248	0.235406	0.235406	0.199021
contig_25129	25016	2.08445	2.08445	1.24716
contig_2513	18373	1.0236	1.0236	1.05252
contig_25130	35547	1.69156	1.69156	2.12843
contig_25131	111886	2.91876	2.91876	4.48919
contig_25132	9479	1.63051	1.63051	1.35517
contig_25133	7573	0.178365	0.178365	0.146567
contig_25134	17249	171.995	171.995	821228
contig_25136	25668	0.523905	0.523905	0.584598
contig_25137	27446	3.29521	3.29521	5.79106
contig_2514	10802	0.380961	0.380961	0.327507
contig_25140	9840	1.48596	1.48596	1.36925
contig_25142	12464	0.664772	0.664772	0.645154
contig_25143	12806	1.87863	1.87863	4.9228
contig_25144	17452	1.394	1.394	1.16653
contig_25145	10946	2.04983	2.04983	2.94676
contig_25146	25202	2.03425	2.03425	1.82265
contig_25147	21104	0.902835	0.902835	1.35156
contig_25148	8937	1.06077	1.06077	1.95453
contig_25149	10171	1.27263	1.27263	2.05888
contig_2515	19772	1.19957	1.19957	1.31358
contig_25150	15747	1.73213	1.73213	1.0066
contig_25151	9644	0.274489	0.274489	0.49975
contig_25152	28565	1.94225	1.94225	1.85947
contig_25153	12758	1.16426	1.16426	0.718696
contig_25154	6544	1.87144	1.87144	1.33684
contig_25155	9771	0.828396	0.828396	0.847441
contig_25156	35027	2.03134	2.03134	4.27628
contig_25157	11858	1.21686	1.21686	0.778859
contig_25158	14866	0.165466	0.165466	0.1381
contig_2516	15912	2.09339	2.09339	1.6022
contig_25160	11227	1.15798	1.15798	0.965985
contig_25161	6246	2.45292	2.45292	0.942484
contig_25163	18447	2.06586	2.06586	3.89378
contig_25164	35380	1.7761	1.7761	1.78588
contig_25165	17663	2.49032	2.49032	1.63613
contig_25166	21141	0.63694	0.63694	1.1135
contig_25167	26414	2.65618	2.65618	6.28921
contig_25168	8437	1.08893	1.08893	0.626749
contig_25169	6015	0.327877	0.327877	0.389254
contig_2517	10078	0.193292	0.193292	0.155944
contig_25170	10711	2.68545	2.68545	1.50352
contig_25171	16292	1.26682	1.26682	1.50486
contig_25172	9568	1.8247	1.8247	0.815951
contig_25173	10720	1.29404	1.29404	1.00113
contig_25175	37443	2.49859	2.49859	1.55894
contig_25176	11862	1.72413	1.72413	1.61884
contig_25177	13048	1.1256	1.1256	1.34808
contig_25178	5404	0.440426	0.440426	0.353477
contig_25179	46008	2.4874	2.4874	4.04514
contig_2518	5628	1.65498	1.65498	2.01861
contig_25180	7016	2.07093	2.07093	0.844084
contig_25181	5885	4.89294	4.89294	93.575
contig_25182	34529	0.794962	0.794962	1.19141
contig_25183	12759	0.64684	0.64684	0.379339
contig_25184	6278	0.0709856	0.0709856	0.0659576
contig_25187	16513	4.15615	4.15615	31.9066
contig_25188	17668	0.702877	0.702877	1.06715
contig_25189	24392	0.99967	0.99967	0.991144
contig_2519	8086	0.691028	0.691028	0.671272
contig_25190	24094	0.20786	0.20786	0.164658
contig_25191	5403	1.59052	1.59052	0.790226
contig_25192	11215	1.40741	1.40741	1.3157
contig_25193	6253	0.245453	0.245453	0.26951
contig_25194	24427	0.298431	0.298431	0.520175
contig_25195	9025	0.57938	0.57938	0.58064
contig_25196	18609	1.23929	1.23929	2.43544
contig_25197	5100	2.49111	2.49111	0.269773
contig_25198	7749	0.396368	0.396368	0.239294
contig_25199	14777	1.23087	1.23087	0.929484
contig_2520	9911	1.68866	1.68866	1.44424
contig_25200	14219	0.41794	0.41794	0.540583
contig_25201	8989	2.26349	2.26349	1.83078
contig_25202	11645	1.10613	1.10613	0.95942
contig_25203	11527	2.75714	2.75714	0.872592
contig_25204	13756	2.1359	2.1359	1.8595
contig_25205	33257	2.20077	2.20077	4.2209
contig_25206	16924	2.06123	2.06123	1.30686
contig_25207	8208	0.877389	0.877389	1.14445
contig_25208	21811	1.75412	1.75412	5.33441
contig_25209	25107	1.91477	1.91477	2.14896
contig_25210	6463	2.96578	2.96578	1.27453
contig_25211	7954	1.77127	1.77127	1.05168
contig_25212	16622	1.0706	1.0706	1.36396
contig_25213	6172	0.331285	0.331285	0.439201
contig_25214	20033	0.430519	0.430519	0.983459
contig_25215	11499	0.923429	0.923429	0.951153
contig_25216	10649	1.3547	1.3547	1.1226
contig_25217	8043	1.07272	1.07272	0.932414
contig_25218	44593	0.229912	0.229912	0.399076
contig_25219	23268	0.770741	0.770741	0.807205
contig_25220	18193	1.12526	1.12526	0.536682
contig_25223	6132	1.89502	1.89502	1.25677
contig_25224	11711	1.08131	1.08131	0.665836
contig_25225	8619	1.03471	1.03471	0.476605
contig_25226	9557	0.463059	0.463059	0.248676
contig_25227	45687	1.89259	1.89259	1.79515
contig_25228	6011	0	0	0
contig_25229	10445	1.68499	1.68499	0.949586
contig_2523	97723	1.47735	1.47735	1.81621
contig_25230	8713	2.91603	2.91603	1.28435
contig_25231	5778	2.32996	2.32996	0.793012
contig_25232	75809	1.26843	1.26843	1.62369
contig_25233	12240	2.80099	2.80099	1.74589
contig_25234	8897	0.40391	0.40391	0.557058
contig_25235	42391	1.97526	1.97526	3.77
contig_25236	29805	3.92103	3.92103	5.80178
contig_25237	11462	5.93096	5.93096	7.23063
contig_25239	9210	0.916556	0.916556	0.853503
contig_2524	63650	0.764457	0.764457	1.0043
contig_25240	5971	1.94451	1.94451	0.738952
contig_25241	29356	1.56221	1.56221	1.80924
contig_25242	23188	0.408846	0.408846	0.309474
contig_25243	5335	1.14156	1.14156	0.925179
contig_25244	15824	1.34395	1.34395	1.16032
contig_25247	9989	0.908527	0.908527	0.809064
contig_25248	46440	4.94053	4.94053	10.2632
contig_25249	8858	1.94855	1.94855	1.42635
contig_2525	14484	0.363123	0.363123	0.54329
contig_25250	14393	1.33827	1.33827	1.39022
contig_25251	15133	2.39672	2.39672	1.5834
contig_25252	6443	0.779596	0.779596	1.10603
contig_25253	11187	1.39105	1.39105	0.884031
contig_25254	36446	1.62552	1.62552	1.92526
contig_25256	13308	0.742134	0.742134	1.15661
contig_25257	32251	1.88455	1.88455	2.73112
contig_25258	13276	1.26467	1.26467	0.832304
contig_2526	38323	2.01171	2.01171	3.01967
contig_25261	9307	0.15267	0.15267	0.188574
contig_25262	24886	3.32952	3.32952	7.63965
contig_25263	19460	1.49881	1.49881	1.57028
contig_25264	21869	1.85018	1.85018	1.58266
contig_25265	135618	2.92958	2.92958	4.33549
contig_25266	10662	2.72793	2.72793	2.95294
contig_25267	16746	0.87973	0.87973	0.94058
contig_25268	14790	2.29112	2.29112	1.59181
contig_25269	6926	0.0830874	0.0830874	0.0761959
contig_25270	11700	1.50052	1.50052	1.83246
contig_25271	29087	2.52189	2.52189	3.96125
contig_25272	9125	0.547521	0.547521	0.578745
contig_25273	9834	1.64137	1.64137	0.902902
contig_25274	10308	0.795924	0.795924	0.789536
contig_25275	10985	1.55192	1.55192	1.46074
contig_25276	29993	0.798613	0.798613	1.44527
contig_25277	15593	2.23545	2.23545	3.52774
contig_25278	13535	1.79365	1.79365	1.78699
contig_25279	16224	2.40108	2.40108	3.36996
contig_2528	10338	3.79731	3.79731	15.7506
contig_25280	12244	1.5425	1.5425	2.12181
contig_25281	38521	1.20784	1.20784	1.13335
contig_25282	28943	0.798875	0.798875	1.53757
contig_25283	6500	0.854488	0.854488	0.879758
contig_25284	5500	2.05252	2.05252	2.75914
contig_25285	20503	1.81664	1.81664	2.29434
contig_25286	11877	1.34288	1.34288	1.05326
contig_25287	39900	0.915069	0.915069	1.36817
contig_25288	17892	3.56431	3.56431	6.59064
contig_25289	8008	0.527997	0.527997	0.324609
contig_2529	322780	5.12073	5.12073	9.75337
contig_25290	8002	2.19091	2.19091	1.76439
contig_25291	6484	1.31718	1.31718	0.803994
contig_25292	34647	2.21979	2.21979	3.63118
contig_25293	10936	0.463193	0.463193	0.616644
contig_25294	16525	1.4742	1.4742	3.89483
contig_25295	10278	1.70231	1.70231	1.43528
contig_25296	6871	0.107871	0.107871	0.096264
contig_25297	5283	0.564582	0.564582	0.43956
contig_25298	18385	4.41294	4.41294	6.3161
contig_25299	112982	3.11776	3.11776	4.28257
contig_2530	12365	3.13074	3.13074	7.37082
contig_25300	13923	2.00566	2.00566	2.22636
contig_25301	5220	0	0	0
contig_25302	8965	0.531027	0.531027	0.88749
contig_25303	9104	1.59214	1.59214	1.52114
contig_25304	47612	0.790632	0.790632	1.81386
contig_25305	27817	0.435935	0.435935	0.686344
contig_25306	9753	1.71446	1.71446	0.594763
contig_25307	8423	1.52133	1.52133	0.542152
contig_2531	5276	1.17343	1.17343	0.562868
contig_25310	38088	0.974616	0.974616	0.91254
contig_25311	9058	1.33599	1.33599	1.43141
contig_25312	20632	1.51645	1.51645	1.48533
contig_25313	18008	5.22903	5.22903	7.21824
contig_25314	12696	1.04153	1.04153	0.477011
contig_25315	7856	5.51934	5.51934	34.5898
contig_25316	19705	1.35019	1.35019	0.941098
contig_25317	12420	1.56121	1.56121	0.959911
contig_25318	7875	2.95689	2.95689	1.41152
contig_25319	14595	2.27497	2.27497	0.876281
contig_2532	10801	1.83429	1.83429	3.59835
contig_25321	17633	0.380255	0.380255	0.901089
contig_25322	12935	2.1849	2.1849	1.84021
contig_25323	15382	1.29392	1.29392	2.79438
contig_25324	28437	1.58811	1.58811	2.12829
contig_25325	7941	2.06841	2.06841	1.55886
contig_25326	134964	2.03069	2.03069	4.65029
contig_25327	6116	0.836909	0.836909	0.925754
contig_25328	30610	1.70479	1.70479	1.69831
contig_25329	6258	1.16896	1.16896	0.449271
contig_2533	18580	0.997233	0.997233	0.750959
contig_25330	7392	0.992267	0.992267	0.752823
contig_25331	22434	1.94969	1.94969	1.56622
contig_25332	12749	1.50512	1.50512	0.902753
contig_25333	18630	1.26082	1.26082	0.620438
contig_25334	25330	0.165846	0.165846	0.206886
contig_25335	29015	1.05217	1.05217	1.45354
contig_25336	27242	0.522848	0.522848	0.635157
contig_25337	6668	0.873581	0.873581	0.347056
contig_25338	13087	1.86983	1.86983	1.89662
contig_25339	45037	0.727427	0.727427	1.155
contig_2534	15101	0.481038	0.481038	0.307614
contig_25341	7998	2.58588	2.58588	1.18542
contig_25342	10851	1.30446	1.30446	0.619154
contig_25343	10883	2.5566	2.5566	2.82402
contig_25344	5179	1.61821	1.61821	0.864981
contig_25345	8061	1.66616	1.66616	0.404668
contig_25346	6359	0	0	0
contig_25347	44961	0.972038	0.972038	1.72255
contig_25349	8700	0.524444	0.524444	0.249438
contig_25350	15320	1.55287	1.55287	1.29266
contig_25352	22894	2.49297	2.49297	2.53785
contig_25353	9259	2.45878	2.45878	2.27195
contig_25354	6078	1.41684	1.41684	1.01482
contig_25355	31607	1.15895	1.15895	2.84258
contig_25356	40005	1.1037	1.1037	1.20941
contig_25357	10956	1.43652	1.43652	1.94884
contig_25358	11382	0.0445157	0.0445157	0.0425392
contig_25359	77203	2.92699	2.92699	2.27839
contig_2536	68879	4.65894	4.65894	45.9909
contig_25360	8742	1.32879	1.32879	0.795703
contig_25361	18146	2.09658	2.09658	1.02825
contig_25362	14994	0.95318	0.95318	1.20307
contig_25363	12906	1.2442	1.2442	0.883578
contig_25364	18269	2.11408	2.11408	2.11275
contig_25365	46530	1.62566	1.62566	1.68475
contig_25366	13973	0	0	0
contig_25367	18622	0.902501	0.902501	2.96343
contig_25368	22088	2.07503	2.07503	2.80398
contig_25369	7182	0.839022	0.839022	1.05137
contig_25370	8422	0.654376	0.654376	0.459059
contig_25371	8918	0.669252	0.669252	0.844449
contig_25372	11534	1.05235	1.05235	1.12867
contig_25373	13501	0.789229	0.789229	1.44108
contig_25374	12816	0.56703	0.56703	0.534618
contig_25375	9299	0.747185	0.747185	0.714495
contig_25376	8828	1.03422	1.03422	1.06655
contig_25377	13188	1.00744	1.00744	1.84866
contig_25379	9716	1.74503	1.74503	0.966132
contig_2538	7327	4.80925	4.80925	7.52553
contig_25380	32501	2.68897	2.68897	2.51282
contig_25381	19179	2.78512	2.78512	5.26955
contig_25382	9118	0.555085	0.555085	0.668998
contig_25383	9036	0.0286968	0.0286968	0.027877
contig_25385	17101	1.41372	1.41372	1.96114
contig_25386	7444	0.192213	0.192213	0.155287
contig_25387	6780	2.18462	2.18462	0.500573
contig_25388	17821	0.736065	0.736065	1.57044
contig_25390	9109	3.15928	3.15928	6.12899
contig_25391	7576	1.52828	1.52828	1.52262
contig_25392	7107	1.52206	1.52206	1.00628
contig_25393	5445	0.282153	0.282153	0.357086
contig_25394	43504	0.230613	0.230613	0.320371
contig_25395	5863	1.69596	1.69596	1.3251
contig_25396	24461	1.46127	1.46127	1.10423
contig_25397	29680	2.42171	2.42171	2.25707
contig_25398	6658	2.76998	2.76998	2.07164
contig_25399	6682	0.686314	0.686314	0.624126
contig_2540	26860	4.02842	4.02842	3.73048
contig_25400	8157	1.25703	1.25703	1.13454
contig_25401	79221	1.39941	1.39941	2.82953
contig_25402	32502	1.8006	1.8006	1.92655
contig_25403	18116	0.586497	0.586497	0.52802
contig_25404	5619	0.644359	0.644359	0.440611
contig_25405	12500	0.443077	0.443077	0.457442
contig_25406	10506	1.44506	1.44506	1.42511
contig_25407	10849	2.91597	2.91597	4.5326
contig_25408	31995	1.37541	1.37541	1.02025
contig_25409	8480	1.97131	1.97131	6.6702
contig_2541	128002	10.6882	10.6882	17.4455
contig_25410	17966	0.934385	0.934385	0.93571
contig_25411	24707	1.43531	1.43531	0.860051
contig_25412	22341	0.44509	0.44509	0.526943
contig_25413	13292	0.183077	0.183077	0.277514
contig_25414	10742	2.62812	2.62812	2.48271
contig_25415	10574	0.950211	0.950211	0.822338
contig_25416	45826	1.68859	1.68859	1.53878
contig_25417	10159	0.389849	0.389849	0.496321
contig_25418	5989	0.815037	0.815037	0.464587
contig_25419	19565	0.234252	0.234252	0.281997
contig_2542	81410	10.4713	10.4713	52.9797
contig_25421	10880	2.05983	2.05983	2.40075
contig_25422	9237	1.52328	1.52328	1.96952
contig_25423	5574	1.26567	1.26567	0.715141
contig_25424	23428	2.21896	2.21896	2.2103
contig_25425	16614	0.994594	0.994594	2.43876
contig_25426	21611	4.0999	4.0999	4.28432
contig_25427	5661	1.78661	1.78661	0.914162
contig_25428	14381	1.40117	1.40117	1.07493
contig_25429	12261	2.4202	2.4202	0.728889
contig_25430	12250	2.10455	2.10455	1.49809
contig_25431	11677	0.934328	0.934328	1.20747
contig_25432	68525	1.72541	1.72541	4.15837
contig_25433	29169	2.09721	2.09721	4.67613
contig_25434	49584	1.70015	1.70015	1.97146
contig_25435	5882	0.734473	0.734473	0.67351
contig_25436	5530	1.26283	1.26283	1.04672
contig_25437	32398	0.969269	0.969269	0.866581
contig_25438	14552	2.22664	2.22664	4.41838
contig_25440	24887	1.82827	1.82827	2.24936
contig_25441	11776	0.322467	0.322467	0.27424
contig_25442	12667	2.5423	2.5423	3.86594
contig_25443	9932	2.45349	2.45349	1.52681
contig_25444	8399	0.67887	0.67887	0.433101
contig_25445	17873	0.752976	0.752976	1.60608
contig_25446	63039	2.0138	2.0138	2.3408
contig_25447	23429	1.19808	1.19808	0.840994
contig_25448	9727	0.0934531	0.0934531	0.0847241
contig_25449	18725	1.26261	1.26261	1.25775
contig_25450	14057	0.855828	0.855828	2.05803
contig_25451	17558	0.6277	0.6277	0.575343
contig_25452	13571	1.90843	1.90843	1.55161
contig_25453	27923	0.390127	0.390127	0.654579
contig_25454	6340	0	0	0
contig_25456	76521	2.9222	2.9222	3.6596
contig_25459	23157	0.991959	0.991959	0.850097
contig_2546	6370	3.26672	3.26672	6.36476
contig_25460	31835	1.22209	1.22209	2.3059
contig_25462	8818	2.07591	2.07591	2.14876
contig_25463	11019	0.585058	0.585058	0.791741
contig_25464	11552	0.605859	0.605859	0.52756
contig_25465	18766	1.07494	1.07494	0.893605
contig_25466	33383	1.62212	1.62212	1.82231
contig_25467	14771	0.386772	0.386772	0.771538
contig_25468	38758	2.43859	2.43859	4.38969
contig_25469	22530	2.02319	2.02319	2.35095
contig_2547	17978	1.54583	1.54583	1.39402
contig_25470	10031	1.16051	1.16051	1.31706
contig_25472	19929	0.0252793	0.0252793	0.0246419
contig_25473	22520	2.68055	2.68055	5.31793
contig_25474	7166	0.0711231	0.0711231	0.0660772
contig_25475	15934	1.21636	1.21636	0.89682
contig_25476	6764	2.43272	2.43272	4.09641
contig_25477	34638	2.34832	2.34832	2.2203
contig_25478	7894	2.68866	2.68866	0.812224
contig_25479	23612	1.12024	1.12024	2.52941
contig_25480	9961	0.44919	0.44919	0.42234
contig_25481	21498	2.98337	2.98337	3.65693
contig_25482	21650	2.25316	2.25316	2.03029
contig_25483	5992	0.975522	0.975522	2.65445
contig_25486	7839	0.990766	0.990766	0.686539
contig_25487	156118	2.20335	2.20335	4.48596
contig_2549	75199	5.12517	5.12517	7.45879
contig_25490	30326	1.44443	1.44443	1.10413
contig_25491	6180	0.666501	0.666501	0.712627
contig_25494	6399	0.700432	0.700432	1.233
contig_25495	227757	1.53225	1.53225	3.70139
contig_25497	17925	0.938678	0.938678	1.09944
contig_25498	22233	0.784042	0.784042	3.01061
contig_25499	14173	1.02453	1.02453	2.64054
contig_2550	18577	2.11912	2.11912	3.49372
contig_25500	9248	0.899868	0.899868	0.639975
contig_25501	27981	1.52521	1.52521	1.65404
contig_25502	10252	2.06246	2.06246	1.76096
contig_25503	13002	0.868192	0.868192	2.62088
contig_25504	5743	0	0	0
contig_25505	24093	0.494925	0.494925	0.611645
contig_25506	10345	0.905051	0.905051	1.33611
contig_25507	7031	2.57884	2.57884	1.43854
contig_25508	21586	1.97607	1.97607	1.30575
contig_25509	7901	1.44859	1.44859	1.16744
contig_25510	5352	1.5842	1.5842	0.487914
contig_25511	8501	0.895701	0.895701	3.26059
contig_25512	18444	0.720509	0.720509	0.878538
contig_25513	9014	0.168998	0.168998	0.235456
contig_25514	47491	1.80214	1.80214	4.16602
contig_25515	11884	2.38376	2.38376	1.94742
contig_25516	11509	0.527511	0.527511	0.981128
contig_25517	18687	1.51222	1.51222	1.58093
contig_25518	5098	1.79143	1.79143	1.35897
contig_25519	5450	1.18302	1.18302	0.568109
contig_2552	79965	17.6147	17.6147	73.0124
contig_25520	15651	1.15173	1.15173	1.9597
contig_25521	15250	1.8194	1.8194	3.24035
contig_25523	34628	0.38613	0.38613	0.527599
contig_25524	13142	1.43404	1.43404	1.21868
contig_25525	11594	0	0	0
contig_25528	23729	1.10022	1.10022	0.734671
contig_25529	9055	1.01494	1.01494	1.34648
contig_2553	20214	0.567235	0.567235	0.574734
contig_25530	38938	1.68856	1.68856	2.01241
contig_25531	23437	1.62958	1.62958	1.64875
contig_25532	28790	0.496473	0.496473	1.10947
contig_25533	12690	2.86818	2.86818	4.01118
contig_25534	9972	2.47842	2.47842	1.26089
contig_25535	8444	0.807933	0.807933	1.01016
contig_25537	6640	2.14268	2.14268	0.751385
contig_25538	12176	0.693331	0.693331	0.678747
contig_25539	17788	2.52308	2.52308	1.9316
contig_25541	6423	2.1457	2.1457	1.3716
contig_25542	10796	1.76724	1.76724	1.95891
contig_25543	22462	2.08735	2.08735	1.26314
contig_25544	6976	1.53062	1.53062	0.922786
contig_25545	15866	0.712331	0.712331	0.935028
contig_25546	66129	1.14139	1.14139	1.74516
contig_25547	8183	0.332254	0.332254	0.647892
contig_25548	6283	0.081037	0.081037	0.0744794
contig_25549	21827	1.86931	1.86931	2.17987
contig_25550	30083	0.851234	0.851234	1.34184
contig_25551	21921	1.75449	1.75449	3.18781
contig_25552	17443	2.22101	2.22101	3.01801
contig_25554	10124	1.56306	1.56306	1.58881
contig_25555	51712	2.22827	2.22827	2.2931
contig_25556	19919	1.87147	1.87147	1.61344
contig_25559	60736	4.1586	4.1586	7.01635
contig_2556	19703	0.804071	0.804071	1.30408
contig_25560	19631	0.255942	0.255942	0.349353
contig_25561	5213	1.24136	1.24136	0.729567
contig_25562	10828	2.18346	2.18346	0.840571
contig_25563	27320	1.57284	1.57284	2.27275
contig_25564	14525	0.889391	0.889391	1.35759
contig_25565	31720	1.38096	1.38096	2.60788
contig_25566	16450	0.917546	0.917546	1.06417
contig_25567	15815	1.30871	1.30871	0.956657
contig_25568	7405	0.960441	0.960441	0.721969
contig_25569	7802	0.381208	0.381208	0.298627
contig_2557	89186	3.46528	3.46528	3.89085
contig_25570	9730	1.53257	1.53257	0.881934
contig_25572	17065	2.14608	2.14608	2.44699
contig_25573	9753	1.85692	1.85692	0.708359
contig_25574	19224	1.28741	1.28741	1.17465
contig_25575	19270	2.75544	2.75544	1.6144
contig_25577	17352	1.18475	1.18475	1.33405
contig_25578	7200	2.5105	2.5105	2.16513
contig_25579	6911	1.10442	1.10442	1.14146
contig_2558	13493	2.78378	2.78378	9.49798
contig_25580	21303	0.774595	0.774595	0.78597
contig_25583	39071	1.62987	1.62987	2.69478
contig_25584	6583	1.62723	1.62723	0.942171
contig_25585	19727	1.29024	1.29024	1.42645
contig_25586	19091	1.22591	1.22591	0.667567
contig_25587	10358	2.71659	2.71659	2.77503
contig_25588	13750	1.41596	1.41596	1.09083
contig_25589	9467	0.890308	0.890308	0.936597
contig_2559	10791	2.29715	2.29715	3.81624
contig_25590	34396	1.88586	1.88586	1.5629
contig_25592	31685	0.942762	0.942762	1.01792
contig_25593	21222	0.61641	0.61641	0.712191
contig_25594	6164	1.84852	1.84852	0.721616
contig_25595	11747	0.607743	0.607743	0.489826
contig_25596	7890	0.153747	0.153747	0.130113
contig_25597	21908	1.33684	1.33684	1.30507
contig_25598	20630	1.17168	1.17168	2.06093
contig_25599	10196	1.91997	1.91997	1.3589
contig_2560	28561	1.80585	1.80585	3.14026
contig_25600	16529	1.82685	1.82685	2.43387
contig_25601	18948	2.10517	2.10517	2.0866
contig_25602	5353	0.492985	0.492985	0.250002
contig_25603	38101	1.66657	1.66657	2.53547
contig_25604	53252	1.42136	1.42136	2.78873
contig_25605	8233	1.4413	1.4413	0.937508
contig_25606	38132	0.66829	0.66829	0.938195
contig_25608	12004	1.43977	1.43977	2.5559
contig_25609	11631	2.16427	2.16427	3.21771
contig_2561	85635	2.68765	2.68765	6.48682
contig_25610	16629	2.50021	2.50021	1.68399
contig_25611	28917	2.71127	2.71127	3.60134
contig_25613	26078	0.672555	0.672555	0.976973
contig_25614	8262	1.93602	1.93602	3.80592
contig_25615	8642	1.63071	1.63071	2.48684
contig_25616	19618	2.03287	2.03287	3.56675
contig_25617	13066	1.30753	1.30753	1.31821
contig_25618	26837	1.10724	1.10724	1.67906
contig_25619	18387	2.22186	2.22186	3.02957
contig_2562	41322	1.40889	1.40889	1.62023
contig_25621	23061	1.82096	1.82096	2.19072
contig_25622	12527	1.00057	1.00057	0.838274
contig_25623	12273	1.41194	1.41194	1.86407
contig_25625	10952	0.527217	0.527217	0.627281
contig_25626	12249	1.77511	1.77511	1.12149
contig_25627	11635	1.84911	1.84911	3.75735
contig_25628	9133	0.269954	0.269954	0.307088
contig_25629	17977	1.23683	1.23683	1.4771
contig_2563	27069	0.907129	0.907129	1.85941
contig_25630	7985	1.56669	1.56669	1.16138
contig_25631	60182	1.23974	1.23974	1.68859
